"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"181","ENSMUSG00000044433",15.4829312416833,3.7104083579372,1.28271576087163,0.000273190923349351,0.00827047357931599,"Camsap3"
"182","ENSMUSG00000022747",68.561162263604,2.10298988688071,0.768935424462351,0.000279532691809624,0.00837929466240478,"St3gal6"
"183","ENSMUSG00000017390",1042.73386286619,1.90979846331461,0.691709046622391,0.000284509606981947,0.00843436782056671,"Aldoc"
"184","ENSMUSG00000039934",1522.70284822349,1.6389276564629,0.590852100449008,0.000287914213180575,0.00850321074716766,"Gsap"
"185","ENSMUSG00000035385",4993.19525815195,2.68300042541059,0.991103003376897,0.000288907374983915,0.00851653410083916,"Ccl2"
"186","ENSMUSG00000033720",590.102574402048,1.48887035195987,0.530637354748017,0.000291316333622069,0.00857057407422589,"Sfxn5"
"187","ENSMUSG00000045932",6312.2977285826,2.88128962880947,1.09683218941094,0.000302416818754169,0.00881553442720874,"Ifit2"
"188","ENSMUSG00000027078",3388.75741759521,1.58781236508218,0.571569144428131,0.000304018894385907,0.00884582383072475,"Ube2l6"
"189","ENSMUSG00000027378",217.150118678568,1.00059404956749,0.342306747252416,0.000320972478675409,0.00927044041350741,"Nphp1"
"190","ENSMUSG00000032344",432.85938510787,1.16248487913176,0.413680351130697,0.000371854407900487,0.0104331722445222,"Cgas"
"191","ENSMUSG00000024451",1687.89218183047,1.48162673344027,0.544575057729492,0.000377244998346507,0.0104722145124034,"Arap3"
"192","ENSMUSG00000023008",1942.35850355544,1.04562143516386,0.367279409621343,0.000382222777515468,0.0105381656273911,"Fmnl3"
"193","ENSMUSG00000102428",17.0447897078746,1.5631141823265,0.578426131672623,0.000381558295609295,0.0105381656273911,"Pcdhga12"
"194","ENSMUSG00000045875",249.331962669017,1.63559126180226,0.611241694256101,0.000384974107325938,0.0105931929497463,"Adra1a"
"195","ENSMUSG00000025044",9651.13339352361,1.68477886872637,0.630639650098494,0.000397663029688189,0.0108851594467959,"Msr1"
"196","ENSMUSG00000027111",4120.93455990044,1.4037591444284,0.520032292806957,0.000420173407957334,0.011285067668078,"Itga6"
"197","ENSMUSG00000060131",2306.71830352145,1.277343910759,0.471148253636852,0.000426286976603493,0.0113522389430408,"Atp8b4"
"198","ENSMUSG00000021493",542.661745528764,1.75509314551423,0.670893186347308,0.000431488141015609,0.0114492368522817,"Pdlim7"
"199","ENSMUSG00000009585",1611.75884284494,1.0827761039896,0.388936046332209,0.000438898501955449,0.0115704249374564,"Apobec3"
"200","ENSMUSG00000050271",616.783359508067,2.18850769905591,0.856457659121932,0.000440296743360541,0.0115878432691471,"Prag1"
